date,Open,High,Low,Close,Volume
06.03.2018 02:00:00.000,1.23559,1.23596,1.23479,1.23506,7291.98
06.03.2018 03:00:00.000,1.23506,1.23551,1.23463,1.23494,6007.4702
06.03.2018 04:00:00.000,1.23494,1.23511,1.23464,1.23470,5479.2002
06.03.2018 05:00:00.000,1.23470,1.23518,1.23429,1.23491,6980.8599
06.03.2018 06:00:00.000,1.23489,1.23554,1.23344,1.23387,8309.0703
06.03.2018 07:00:00.000,1.23385,1.23503,1.23281,1.23333,13502.1699
06.03.2018 08:00:00.000,1.23334,1.23459,1.23299,1.23387,14377.5195
06.03.2018 09:00:00.000,1.23387,1.23452,1.23319,1.23439,11824.25
06.03.2018 10:00:00.000,1.23442,1.23518,1.23343,1.23462,10900.1699
06.03.2018 11:00:00.000,1.23464,1.23999,1.23430,1.23971,16173.1602
06.03.2018 12:00:00.000,1.23972,1.24142,1.23900,1.24085,14588.8096
06.03.2018 13:00:00.000,1.24088,1.24118,1.23954,1.24070,11985.6396
06.03.2018 14:00:00.000,1.24073,1.24103,1.23863,1.23955,15267.6602
06.03.2018 15:00:00.000,1.23957,1.24082,1.23941,1.23976,16410.4199
06.03.2018 16:00:00.000,1.23977,1.24199,1.23972,1.24157,14618.8203
06.03.2018 17:00:00.000,1.24156,1.24169,1.23886,1.23933,11827.4199
06.03.2018 18:00:00.000,1.23932,1.24091,1.23921,1.24058,10656.5
06.03.2018 19:00:00.000,1.24057,1.24115,1.24002,1.24055,8186.5098
06.03.2018 20:00:00.000,1.24057,1.24073,1.23992,1.24027,8128.1201
06.03.2018 21:00:00.000,1.24026,1.24086,1.24025,1.24038,3869.8
06.03.2018 22:00:00.000,1.24037,1.24236,1.24037,1.24210,5340.6802
06.03.2018 23:00:00.000,1.24207,1.24287,1.24125,1.24155,9659.6104
07.03.2018 00:00:00.000,1.24154,1.24267,1.24127,1.24175,12369.0996
07.03.2018 01:00:00.000,1.24174,1.24207,1.24100,1.24138,10941.6602
07.03.2018 02:00:00.000,1.24140,1.24182,1.24104,1.24166,8819.2305
07.03.2018 03:00:00.000,1.24166,1.24213,1.24109,1.24190,7830.6201
07.03.2018 04:00:00.000,1.24190,1.24212,1.24148,1.24151,5346.6299
07.03.2018 05:00:00.000,1.24151,1.24227,1.24150,1.24185,6868.3301
07.03.2018 06:00:00.000,1.24184,1.24336,1.24179,1.24255,12177.6602
07.03.2018 07:00:00.000,1.24257,1.24276,1.24070,1.24089,15192.5898
07.03.2018 08:00:00.000,1.24088,1.24181,1.24039,1.24099,14606.9004
07.03.2018 09:00:00.000,1.24099,1.24273,1.24055,1.24233,13178.6904
07.03.2018 10:00:00.000,1.24233,1.24450,1.24211,1.24347,14225.6504
07.03.2018 11:00:00.000,1.24348,1.24367,1.24074,1.24074,12928.8896
07.03.2018 12:00:00.000,1.24072,1.24181,1.23978,1.24174,11757.0498
07.03.2018 13:00:00.000,1.24173,1.24242,1.24027,1.24147,16321.6396
07.03.2018 14:00:00.000,1.24147,1.24224,1.24060,1.24098,18008.0293
07.03.2018 15:00:00.000,1.24099,1.24160,1.23880,1.24029,19023.7207
07.03.2018 16:00:00.000,1.24028,1.24045,1.23847,1.23963,16071.2305
07.03.2018 17:00:00.000,1.23963,1.24063,1.23907,1.24004,13531.25
07.03.2018 18:00:00.000,1.24005,1.24138,1.23966,1.24080,11517.1201
07.03.2018 19:00:00.000,1.24081,1.24125,1.24019,1.24046,8767.5801
07.03.2018 20:00:00.000,1.24045,1.24133,1.24020,1.24128,8930.9502
07.03.2018 21:00:00.000,1.24126,1.24157,1.24100,1.24110,4137.96
07.03.2018 22:00:00.000,1.24108,1.24119,1.24094,1.24102,2742.1001
07.03.2018 23:00:00.000,1.24102,1.24154,1.24092,1.24122,4525.9502
08.03.2018 00:00:00.000,1.24122,1.24152,1.24066,1.24076,7507.3101
08.03.2018 01:00:00.000,1.24077,1.24092,1.23963,1.24003,7935.2002
08.03.2018 02:00:00.000,1.24003,1.24059,1.23991,1.24017,7327.6401
08.03.2018 03:00:00.000,1.24017,1.24073,1.23960,1.24068,6641.77
08.03.2018 04:00:00.000,1.24069,1.24089,1.24035,1.24059,5085.3198
08.03.2018 05:00:00.000,1.24060,1.24098,1.24034,1.24041,6077.1699
08.03.2018 06:00:00.000,1.24039,1.24092,1.23936,1.23966,6700.52
08.03.2018 07:00:00.000,1.23966,1.24129,1.23938,1.24116,13139.2998
08.03.2018 08:00:00.000,1.24115,1.24145,1.23905,1.23928,14750.9502
08.03.2018 09:00:00.000,1.23925,1.23942,1.23780,1.23826,15037.1299
08.03.2018 10:00:00.000,1.23825,1.23897,1.23776,1.23786,13192.0195
08.03.2018 11:00:00.000,1.23786,1.23790,1.23687,1.23782,12205.8799
08.03.2018 12:00:00.000,1.23783,1.24312,1.23729,1.24100,16634.6699
08.03.2018 13:00:00.000,1.24100,1.24460,1.23844,1.24027,26670.8398
08.03.2018 14:00:00.000,1.24027,1.24047,1.23497,1.23508,24866.1191
08.03.2018 15:00:00.000,1.23506,1.23554,1.23243,1.23278,19723.6797
08.03.2018 16:00:00.000,1.23279,1.23367,1.23043,1.23136,14171.2402
08.03.2018 17:00:00.000,1.23134,1.23222,1.23113,1.23188,10767.1699
08.03.2018 18:00:00.000,1.23186,1.23197,1.23064,1.23140,8142.4102
08.03.2018 19:00:00.000,1.23142,1.23190,1.22979,1.23049,11230.5098
08.03.2018 20:00:00.000,1.23048,1.23135,1.23015,1.23133,9116.3496
08.03.2018 21:00:00.000,1.23131,1.23143,1.23094,1.23104,4337.1299
08.03.2018 22:00:00.000,1.23103,1.23187,1.23096,1.23130,3999.78
08.03.2018 23:00:00.000,1.23129,1.23148,1.23047,1.23067,5195.3501
09.03.2018 00:00:00.000,1.23070,1.23159,1.23023,1.23096,9496.2305
09.03.2018 01:00:00.000,1.23096,1.23100,1.22949,1.22986,10837.6504
09.03.2018 02:00:00.000,1.22988,1.23125,1.22970,1.23107,6563.2798
09.03.2018 03:00:00.000,1.23107,1.23125,1.23075,1.23103,4521.9902
09.03.2018 04:00:00.000,1.23103,1.23138,1.23077,1.23135,6265.73
09.03.2018 05:00:00.000,1.23135,1.23174,1.23114,1.23151,5408.6001
09.03.2018 06:00:00.000,1.23151,1.23215,1.23137,1.23213,7029.3599
09.03.2018 07:00:00.000,1.23213,1.23218,1.23110,1.23179,11582.5098
09.03.2018 08:00:00.000,1.23180,1.23212,1.22943,1.23060,12830.6602
09.03.2018 09:00:00.000,1.23060,1.23178,1.22991,1.23019,12397.79
09.03.2018 10:00:00.000,1.23020,1.23066,1.22925,1.22940,11634.7598
09.03.2018 11:00:00.000,1.22941,1.23047,1.22903,1.22983,10421.5
09.03.2018 12:00:00.000,1.22983,1.23019,1.22928,1.22952,11492.9404
09.03.2018 13:00:00.000,1.22951,1.23133,1.22730,1.22933,22777.7793
09.03.2018 14:00:00.000,1.22932,1.23134,1.22913,1.23121,42336.8711
09.03.2018 15:00:00.000,1.23125,1.23342,1.23056,1.23186,21213.8594
09.03.2018 16:00:00.000,1.23187,1.23300,1.23160,1.23247,15956.7598
09.03.2018 17:00:00.000,1.23245,1.23299,1.23159,1.23174,11867.79
09.03.2018 18:00:00.000,1.23178,1.23212,1.23109,1.23124,9783.9199
09.03.2018 19:00:00.000,1.23125,1.23191,1.23109,1.23144,7765.4702
09.03.2018 20:00:00.000,1.23143,1.23175,1.23025,1.23067,8250.0996
09.03.2018 21:00:00.000,1.23066,1.23092,1.23032,1.23041,3987.1499
09.03.2018 22:00:00.000,1.23041,1.23041,1.23041,1.23041,0
09.03.2018 23:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 00:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 01:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 02:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 03:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 04:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 05:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 06:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 07:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 08:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 09:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 10:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 11:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 12:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 13:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 14:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 15:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 16:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 17:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 18:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 19:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 20:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 21:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 22:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 23:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 00:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 01:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 02:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 03:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 04:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 05:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 06:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 07:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 08:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 09:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 10:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 11:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 12:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 13:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 14:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 15:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 16:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 17:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 18:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 19:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 20:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 21:00:00.000,1.23094,1.23130,1.23064,1.23100,862.14
11.03.2018 22:00:00.000,1.23101,1.23131,1.23066,1.23104,2867.3
11.03.2018 23:00:00.000,1.23104,1.23133,1.23060,1.23084,4924.4199
12.03.2018 00:00:00.000,1.23083,1.23133,1.23072,1.23106,7190.9502
12.03.2018 01:00:00.000,1.23105,1.23184,1.23061,1.23166,8646.7002
12.03.2018 02:00:00.000,1.23165,1.23231,1.23160,1.23213,5523.7202
12.03.2018 03:00:00.000,1.23213,1.23235,1.23191,1.23229,3861.6101
12.03.2018 04:00:00.000,1.23229,1.23257,1.23202,1.23249,5241.0898
12.03.2018 05:00:00.000,1.23248,1.23249,1.23180,1.23196,5624.8501
12.03.2018 06:00:00.000,1.23197,1.23237,1.23146,1.23231,5507.52
12.03.2018 07:00:00.000,1.23231,1.23408,1.23163,1.23375,12714.96
12.03.2018 08:00:00.000,1.23373,1.23395,1.23223,1.23342,12052.0898
12.03.2018 09:00:00.000,1.23342,1.23346,1.23116,1.23119,11003.7598
12.03.2018 10:00:00.000,1.23118,1.23153,1.23071,1.23120,10843.0195
12.03.2018 11:00:00.000,1.23117,1.23117,1.22903,1.22921,12991.4697
12.03.2018 12:00:00.000,1.22924,1.23024,1.22907,1.23012,13930.1699
12.03.2018 13:00:00.000,1.23013,1.23096,1.22944,1.23078,13137.0195
12.03.2018 14:00:00.000,1.23076,1.23211,1.23071,1.23210,15262.5898
12.03.2018 15:00:00.000,1.23213,1.23263,1.23169,1.23179,14329.0498
12.03.2018 16:00:00.000,1.23179,1.23244,1.23105,1.23192,10404.0303
12.03.2018 17:00:00.000,1.23193,1.23354,1.23153,1.23293,8209
12.03.2018 18:00:00.000,1.23292,1.23455,1.23280,1.23369,8477
12.03.2018 19:00:00.000,1.23368,1.23402,1.23327,1.23391,6992.46
12.03.2018 20:00:00.000,1.23393,1.23409,1.23338,1.23339,3265.47
12.03.2018 21:00:00.000,1.23332,1.23389,1.23320,1.23344,3671.6001
12.03.2018 22:00:00.000,1.23343,1.23366,1.23334,1.23334,2159.5601
12.03.2018 23:00:00.000,1.23338,1.23395,1.23329,1.23384,4099.98
13.03.2018 00:00:00.000,1.23383,1.23453,1.23348,1.23399,7137.79
13.03.2018 01:00:00.000,1.23400,1.23415,1.23365,1.23390,4419.1201
13.03.2018 02:00:00.000,1.23391,1.23405,1.23330,1.23340,5175.1899
13.03.2018 03:00:00.000,1.23339,1.23352,1.23307,1.23319,6251.8999
13.03.2018 04:00:00.000,1.23320,1.23332,1.23259,1.23275,5938.5098
13.03.2018 05:00:00.000,1.23275,1.23297,1.23250,1.23280,5907.5498
13.03.2018 06:00:00.000,1.23280,1.23357,1.23243,1.23283,8390.5303
13.03.2018 07:00:00.000,1.23283,1.23337,1.23171,1.23195,10883.2598
13.03.2018 08:00:00.000,1.23195,1.23345,1.23145,1.23340,11817.3496
13.03.2018 09:00:00.000,1.23338,1.23381,1.23237,1.23291,11990.2002
13.03.2018 10:00:00.000,1.23292,1.23511,1.23270,1.23296,10506.5098
13.03.2018 11:00:00.000,1.23297,1.23416,1.23264,1.23368,10729.2197
13.03.2018 12:00:00.000,1.23368,1.23852,1.23320,1.23662,27052.1094
13.03.2018 13:00:00.000,1.23660,1.23851,1.23590,1.23686,17226.2207
13.03.2018 14:00:00.000,1.23687,1.23813,1.23400,1.23748,22452.2695
13.03.2018 15:00:00.000,1.23746,1.24006,1.23704,1.23980,21977.4609
13.03.2018 16:00:00.000,1.23978,1.24074,1.23879,1.24011,14638.9297
13.03.2018 17:00:00.000,1.24012,1.24061,1.23904,1.23912,11537.0996
13.03.2018 18:00:00.000,1.23911,1.23994,1.23904,1.23979,9484.4502
13.03.2018 19:00:00.000,1.23978,1.24000,1.23840,1.23852,12667.3301
13.03.2018 20:00:00.000,1.23853,1.23937,1.23842,1.23894,4257.5498
13.03.2018 21:00:00.000,1.23893,1.23971,1.23889,1.23915,2552.1599
13.03.2018 22:00:00.000,1.23919,1.23948,1.23893,1.23933,2889.8799
13.03.2018 23:00:00.000,1.23935,1.23952,1.23902,1.23928,3393.5801
14.03.2018 00:00:00.000,1.23928,1.23985,1.23889,1.23941,6177.8701
14.03.2018 01:00:00.000,1.23942,1.24054,1.23902,1.24030,7627.21
14.03.2018 02:00:00.000,1.24030,1.24117,1.24004,1.24086,6171.96
14.03.2018 03:00:00.000,1.24087,1.24090,1.24006,1.24043,5713.6802
14.03.2018 04:00:00.000,1.24044,1.24078,1.24017,1.24073,4048.8701
14.03.2018 05:00:00.000,1.24073,1.24125,1.24037,1.24042,5129.9199
14.03.2018 06:00:00.000,1.24044,1.24056,1.23943,1.23989,7723.3501
14.03.2018 07:00:00.000,1.23988,1.23988,1.23854,1.23888,10466.8799
14.03.2018 08:00:00.000,1.23887,1.24015,1.23637,1.23749,17228.5195
14.03.2018 09:00:00.000,1.23749,1.23827,1.23614,1.23665,11986.8203
14.03.2018 10:00:00.000,1.23666,1.23758,1.23620,1.23740,9708.1797
14.03.2018 11:00:00.000,1.23740,1.23829,1.23671,1.23804,10217.0498
14.03.2018 12:00:00.000,1.23805,1.23966,1.23628,1.23628,16887.9492
14.03.2018 13:00:00.000,1.23629,1.23760,1.23523,1.23575,15989.21
14.03.2018 14:00:00.000,1.23576,1.23676,1.23484,1.23630,15250.3496
14.03.2018 15:00:00.000,1.23631,1.23679,1.23471,1.23610,16315.2402
14.03.2018 16:00:00.000,1.23613,1.23783,1.23580,1.23673,14483.0303
14.03.2018 17:00:00.000,1.23675,1.23784,1.23663,1.23750,9446.5098
14.03.2018 18:00:00.000,1.23750,1.23770,1.23698,1.23756,9236.7998
14.03.2018 19:00:00.000,1.23755,1.23761,1.23690,1.23702,8089.6299
14.03.2018 20:00:00.000,1.23701,1.23731,1.23652,1.23673,4782.21
14.03.2018 21:00:00.000,1.23671,1.23693,1.23650,1.23678,2609.6599
14.03.2018 22:00:00.000,1.23676,1.23692,1.23647,1.23680,2340.3701
14.03.2018 23:00:00.000,1.23684,1.23760,1.23670,1.23747,3368.3501
15.03.2018 00:00:00.000,1.23746,1.23836,1.23713,1.23815,8586.54
15.03.2018 01:00:00.000,1.23816,1.23832,1.23746,1.23763,7807.1201
15.03.2018 02:00:00.000,1.23763,1.23835,1.23758,1.23792,5628.8198
15.03.2018 03:00:00.000,1.23792,1.23817,1.23752,1.23796,4605.9199
15.03.2018 04:00:00.000,1.23796,1.23830,1.23776,1.23813,3811.6201
15.03.2018 05:00:00.000,1.23812,1.23821,1.23714,1.23742,7227.2998
15.03.2018 06:00:00.000,1.23742,1.23778,1.23645,1.23657,7784.8101
15.03.2018 07:00:00.000,1.23657,1.23727,1.23618,1.23687,11204.9502
15.03.2018 08:00:00.000,1.23688,1.23719,1.23609,1.23648,10934.5498
15.03.2018 09:00:00.000,1.23648,1.23679,1.23517,1.23596,12459.4102
15.03.2018 10:00:00.000,1.23595,1.23671,1.23552,1.23622,10880.8203
15.03.2018 11:00:00.000,1.23621,1.23637,1.23460,1.23483,12679.9902
15.03.2018 12:00:00.000,1.23482,1.23560,1.23351,1.23384,16157.4697
15.03.2018 13:00:00.000,1.23386,1.23462,1.23221,1.23332,14167.8301
15.03.2018 14:00:00.000,1.23331,1.23459,1.23246,1.23438,16051.8896
